Time[s],X[m],Y[m],Yaw[deg],Curvature
3.25,-0.9603632523802421,19.368760794716188,56.89226107458171,-0.002021166268009814
3.3000000000000003,-0.8747662511783636,19.498872973702376,56.423850258350946,-0.002066576838387819
3.35,-0.7883972498107079,19.627824330682778,55.94497230863116,-0.0021125072592644368
3.4000000000000004,-0.7012445513050682,19.75559727744519,55.45550952630815,-0.002158944592789401
3.45,-0.6132964586892351,19.882174225777398,54.95534742673987,-0.002205873703435687
3.5,-0.524541274990999,20.00753758746719,54.444375258490034,-0.002253277126260208
3.5500000000000003,-0.43496730323815136,20.13166977430236,53.92248655243484,-0.0023011349337230384
3.6,-0.34456284645848356,20.254553198070703,53.389579701453385,-0.0023494246021342814
3.6500000000000004,-0.2533162076797879,20.376170270560003,52.84555857069356,-0.002398120878565308
3.7,-0.16121568992985402,20.49650340355806,52.290333138149144,-0.002447195649627575
3.75,-0.0682495962364742,20.61553500885266,51.723820165004945,-0.0024966178131461086
3.8000000000000003,0.025593770372561053,20.73324749823159,51.14594389490719,-0.0025463531543188744
3.85,0.12032610686945944,20.849623283482646,50.55663678094366,-0.0025963642280243016
3.9000000000000004,0.21595911022643044,20.96464477639362,49.95584023875078,-0.002646610248814663
3.95,0.31250447741568266,21.0782943887523,49.34350542375085,-0.0026970469906769487
4.0,0.4099739054094256,21.190554532346482,48.71959403005859,-0.002747626698522034
4.05,0.508379091179866,21.30140761896395,48.084079108122936,-0.002798298013571569
4.1000000000000005,0.6077317316992144,21.4108360603925,47.43694589765314,-0.002849005914980855
4.15,0.7080435239396774,21.518822268419925,46.778192671848636,-0.002899691679977166
4.2,0.8093261648734664,21.625348654834006,46.107831588396564,-0.0029502928650777713
4.25,0.9115913514727882,21.730397631422548,45.42588954210957,-0.0030007433109793774
4.3,1.0148507807098532,21.833951609973333,44.73240901353211,-0.0030509731732675663
4.3500000000000005,1.1191161495568682,21.935993002274152,44.02744890724798,-0.0031009089819931833
4.4,1.2243991549860436,22.036504220112803,43.3110853730467,-0.0031504737320741365
4.45,1.3307114939695879,22.13546767527707,42.58341260260353,-0.0031995870069436837
4.5,1.4380648634797089,22.23286577955475,41.84454359378333,-0.0032481651377712123
4.55,1.546470960488616,22.328680944733627,41.09461087425155,-0.003296121399635664
4.6000000000000005,1.655941481968517,22.422895582601498,40.33376717567418,-0.0033433662467742898
4.65,1.7664881248916213,22.515492104946155,39.562186049474114,-0.0033898075875066144
4.7,1.8781225862301394,22.60645292355538,38.78006241492016,-0.003435351099896339
4.75,1.990856562956278,22.695760450216977,37.98761303017533,-0.0034799005883850024
4.800000000000001,2.104701752042244,22.783397096718723,37.18507687700123,-0.003523358380531684
4.8500000000000005,2.2196698504602494,22.869345274848424,36.3727154499432,-0.0035656257636131937
4.9,2.335772555182503,22.953587396393864,35.550812941140244,-0.003606603458522599
4.95,2.4530215631812116,23.036105873142827,34.71967631239468,-0.0036461921292494683
5.0,2.571428571428573,23.11688311688309,33.88118228057889,-0.0036708389481627194
5.050000000000001,2.690997922781751,23.195905924151496,33.04333077770133,-0.0036407697120771553
5.1000000000000005,2.8117045436376173,23.27317863048084,32.21391092607969,-0.0035973170110530513
5.15,2.933516006277987,23.34870995615294,31.394424405259574,-0.0035540960550433016
5.2,3.056399882984671,23.422508621449623,30.58481068464854,-0.0035111709333139184
5.25,3.1803237460394733,23.494583346652714,29.784994989837,-0.0034686018684472837
5.300000000000001,3.3052551677242263,23.56494285204403,28.994889180397916,-0.003426445292781049
5.3500000000000005,3.431161720320727,23.63359585790541,28.21439260791246,-0.0033847539440777837
5.4,3.558010976110797,23.70055108451866,27.443392950295497,-0.0033435769762508553
5.45,3.685770507376251,23.765817252165615,26.681767019073863,-0.003302960084266122
5.5,3.8144078863988966,23.829403081128092,25.92938153677949,-0.0032629456396625948
5.550000000000001,3.943890685460552,23.891317291687916,25.18609388220844,-0.0032235728351107857
5.6000000000000005,4.074186476843028,23.951568604126916,24.451752801706306,-0.0031848778360141533
5.65,4.20526283282814,24.010165738726915,23.72619908510729,-0.003146893937080119
5.7,4.3370873256976985,24.067117415769726,23.009266205348435,-0.0031096517224877404
5.75,4.469627527733515,24.122432355537182,22.300780921089096,-0.0030731792283370434
5.800000000000001,4.60285101121741,24.1761192783111,21.600563842031068,-0.0030375021055003637
